video_id,date,count
86,2017-10-24,138
70,2017-10-13,102
27,2018-01-15,12
85,2018-02-13,76
21,2018-01-25,72
4,2017-12-09,90
90,2017-12-19,80
42,2017-09-21,84
22,2018-01-28,79
63,2017-12-01,84
21,2017-10-15,114
44,2017-11-17,157
45,2017-10-10,137
66,2017-11-27,82
52,2017-10-22,111
100,2018-01-03,66
10,2018-02-02,51
20,2018-01-29,48
88,2017-11-28,96
8,2018-01-17,80
25,2017-11-05,34
47,2018-01-08,18
32,2017-12-04,22
59,2018-01-03,83
7,2018-01-24,126
37,2017-10-23,73
74,2017-10-26,95
69,2017-12-01,81
58,2017-12-15,67
51,2017-10-08,120
18,2017-12-06,73
96,2017-12-16,89
45,2017-11-11,108
52,2018-02-19,82
87,2017-10-13,94
30,2018-01-25,22
51,2017-11-20,97
100,2018-02-11,49
49,2018-01-12,43
18,2017-10-03,89
65,2017-09-30,60
4,2017-12-28,103
76,2017-12-28,19
55,2017-11-13,62
31,2017-11-21,46
67,2017-11-18,46
79,2018-01-12,18
10,2017-11-16,67
1,2017-11-06,77
17,2017-11-29,62
6,2018-01-25,15
38,2017-11-02,42
24,2017-11-02,120
56,2017-10-12,84
42,2017-09-19,55
27,2017-12-02,38
65,2017-12-10,41
73,2017-10-13,66
2,2018-01-01,53
7,2017-12-28,104
61,2018-01-10,50
96,2017-09-30,125
17,2017-10-01,88
60,2018-01-29,42
55,2017-11-17,76
27,2018-01-30,8
17,2017-12-24,84
66,2017-12-05,61
16,2018-01-06,77
43,2017-12-03,60
32,2017-09-17,49
56,2017-12-08,40
61,2018-02-16,49
25,2017-11-10,59
7,2017-12-29,98
44,2017-10-17,120
55,2018-01-07,48
44,2018-01-08,100
85,2017-12-18,87
91,2017-11-28,85
22,2018-01-24,84
61,2017-11-28,101
46,2017-12-23,63
91,2017-10-21,139
52,2018-02-06,136
16,2017-11-11,62
73,2017-12-21,52
64,2018-01-04,23
40,2018-01-29,41
90,2017-11-13,91
21,2017-12-27,107
18,2017-10-18,83
81,2017-11-22,67
71,2017-11-04,49
81,2017-10-29,66
73,2017-12-01,46
44,2017-10-30,131
54,2017-12-19,95
60,2018-01-24,27
11,2017-10-26,88
45,2017-12-03,123
43,2017-10-29,93
66,2017-11-29,53
81,2017-10-26,52
10,2018-01-10,65
77,2017-10-16,52
86,2018-01-31,61
23,2018-01-20,68
4,2017-12-21,144
87,2017-11-22,86
72,2017-12-04,51
99,2017-11-09,98
18,2017-10-11,132
19,2017-10-08,90
35,2017-12-29,46
86,2018-01-01,74
40,2018-01-27,26
43,2017-11-27,96
75,2018-01-12,84
65,2017-12-14,23
99,2018-02-03,59
34,2017-12-05,78
91,2017-12-04,103
99,2018-01-01,88
11,2017-11-24,44
39,2017-11-09,94
96,2017-10-23,68
95,2017-11-19,132
75,2018-01-17,72
46,2017-12-17,78
7,2017-12-17,87
92,2018-01-10,45
4,2017-12-22,124
71,2017-12-26,26
9,2017-12-16,113
63,2017-10-19,65
84,2018-01-28,122
85,2018-01-06,91
74,2017-12-19,105
78,2018-01-18,51
55,2018-02-02,43
6,2018-01-27,9
1,2017-12-03,128
60,2017-12-27,61
48,2017-11-20,48
75,2017-12-22,84
42,2017-11-21,33
88,2017-11-24,110
90,2017-11-11,95
59,2018-01-30,54
56,2017-11-15,63
12,2017-10-13,62
20,2017-12-13,76
19,2017-11-28,49
29,2017-12-24,40
64,2017-11-18,44
42,2017-12-16,45
33,2017-12-01,110
93,2017-11-05,104
76,2018-01-15,20
12,2017-10-17,82
51,2017-11-05,106
17,2018-01-03,78
81,2017-09-12,104
40,2017-11-14,66
11,2018-01-19,30
5,2017-10-16,128
46,2017-10-06,135
56,2018-01-10,39
92,2018-02-22,38
99,2017-11-20,91
51,2017-12-11,77
85,2017-12-13,67
33,2018-02-08,61
80,2017-11-08,62
51,2017-11-13,152
83,2017-10-05,79
86,2018-01-27,95
76,2017-11-30,37
71,2017-12-17,42
81,2017-11-08,90
70,2017-10-14,101
20,2017-12-11,81
65,2017-11-08,50
73,2017-11-28,66
38,2018-01-18,35
36,2018-01-24,62
91,2017-12-01,81
22,2017-12-18,79
12,2017-10-23,77
90,2017-12-25,75
26,2018-02-04,53
72,2017-10-05,48
3,2017-10-08,45
48,2017-10-21,79
91,2017-12-18,82
86,2018-01-23,61
92,2018-01-24,48
58,2017-11-23,45
44,2017-09-18,173
32,2017-10-11,50
55,2017-12-04,42
85,2018-02-09,75
89,2017-12-12,131
85,2017-12-01,72
72,2017-10-25,62
46,2017-10-02,117
93,2017-12-13,133
46,2017-10-09,84
39,2017-12-24,68
98,2018-02-08,29
51,2017-12-06,115
88,2017-12-06,60
73,2017-12-20,37
50,2017-10-07,84
31,2017-12-21,37
33,2017-11-15,90
27,2018-01-11,23
65,2018-01-01,35
82,2017-11-07,137
1,2018-01-09,73
87,2017-10-22,81
46,2017-12-25,84
50,2017-10-10,97
47,2017-12-22,37
93,2017-10-20,156
66,2017-12-23,46
85,2018-02-19,64
14,2017-11-17,91
30,2017-11-12,45
6,2017-10-19,53
21,2017-10-29,112
13,2017-11-22,93
80,2017-12-09,73
26,2017-12-20,61
67,2018-01-16,13
78,2017-12-08,47
80,2017-12-31,44
74,2018-02-21,95
99,2017-11-04,64
99,2017-12-14,98
25,2018-01-07,26
78,2017-12-03,59
37,2017-12-13,30
24,2018-02-01,56
44,2017-11-13,131
97,2017-12-20,75
39,2017-12-22,65
85,2017-11-23,103
83,2017-10-04,72
43,2017-12-18,85
95,2017-12-26,118
23,2018-02-13,56
66,2017-12-17,47
39,2017-12-28,69
36,2017-12-10,108
34,2017-11-25,81
88,2017-09-09,87
93,2017-10-01,149
35,2017-11-13,92
62,2018-01-03,74
81,2017-11-29,75
79,2017-12-06,29
92,2018-01-30,48
83,2017-10-14,76
83,2017-09-14,76
76,2017-10-17,43
53,2017-10-07,65
78,2017-09-21,106
53,2017-11-20,62
86,2017-12-17,82
45,2017-10-15,121
95,2017-12-16,67
69,2017-09-25,133
63,2018-01-24,63
48,2017-10-28,85
1,2017-10-25,124
16,2017-12-20,55
65,2017-11-11,38
81,2017-12-20,63
41,2018-02-19,55
45,2017-09-27,90
56,2018-01-25,31
89,2017-11-12,146
19,2018-01-20,60
84,2017-12-29,142
81,2017-09-21,81
53,2018-01-11,47
22,2017-12-14,63
69,2018-01-09,72
25,2017-11-06,62
5,2017-12-05,113
68,2018-01-17,25
49,2017-12-27,68
60,2017-11-03,57
66,2017-12-24,80
70,2017-09-04,138
33,2017-10-23,77
22,2017-11-26,109
75,2017-10-10,128
54,2017-10-21,124
38,2017-12-03,34
70,2017-12-14,72
51,2017-10-05,98
100,2017-11-01,115
2,2017-12-28,48
35,2017-10-15,96
52,2017-12-24,109
73,2017-12-13,45
4,2017-12-31,107
88,2017-10-05,71
2,2017-12-03,62
18,2017-12-25,60
16,2017-12-08,68
6,2017-10-03,61
93,2017-10-18,104
92,2017-12-21,41
51,2017-10-06,131
6,2017-11-26,36
63,2017-11-28,82
54,2018-01-21,67
17,2017-09-28,151
96,2018-01-05,70
29,2017-11-06,53
2,2017-12-22,38
76,2017-10-31,43
84,2017-10-11,165
19,2017-11-23,83
49,2018-01-03,68
46,2017-09-12,115
18,2017-10-26,137
87,2017-11-13,100
89,2017-10-22,99
89,2017-11-19,110
82,2017-11-13,155
69,2017-12-11,81
48,2018-01-01,40
26,2017-11-15,110
22,2017-10-29,102
48,2017-11-27,64
85,2017-11-22,61
42,2017-12-22,42
7,2017-11-26,151
37,2017-11-10,35
47,2018-01-27,19
45,2017-10-31,133
95,2018-01-21,90
73,2017-12-16,44
43,2017-11-18,85
53,2017-10-27,76
99,2018-01-23,75
89,2017-10-11,105
98,2018-01-10,47
22,2018-02-07,43
26,2018-02-18,73
60,2018-02-05,36
41,2017-12-31,58
28,2017-10-11,82
19,2018-01-03,50
64,2017-10-27,38
89,2017-12-30,83
25,2018-01-09,22
47,2017-12-08,39
71,2017-12-16,26
98,2017-11-18,44
89,2017-11-20,137
63,2017-10-16,58
69,2017-11-17,89
67,2017-11-25,47
92,2018-02-16,36
97,2017-09-22,119
68,2017-11-23,30
41,2018-01-12,64
47,2017-11-27,50
8,2017-12-15,97
34,2018-01-17,96
39,2017-10-24,93
49,2017-11-24,64
78,2017-09-23,89
99,2017-11-14,78
56,2017-11-11,40
21,2017-11-20,89
7,2017-12-06,98
80,2017-11-27,79
73,2017-09-21,72
92,2017-12-07,65
2,2017-10-17,55
71,2017-11-15,47
42,2018-01-09,35
68,2018-01-21,22
96,2017-10-11,89
3,2017-12-07,35
76,2017-12-29,29
50,2018-01-03,98
23,2017-11-14,61
87,2017-10-17,72
14,2017-12-28,65
20,2018-01-16,93
32,2017-10-18,46
25,2017-11-17,49
99,2018-02-13,42
33,2017-11-16,93
80,2017-10-26,86
94,2017-11-22,72
89,2018-01-17,61
58,2017-12-12,66
65,2017-12-04,49
49,2017-11-06,56
99,2018-02-02,55
50,2017-11-07,91
69,2017-12-03,84
31,2017-12-24,40
40,2017-10-31,55
95,2018-01-28,62
58,2017-10-09,95
63,2017-11-05,92
79,2017-12-17,37
23,2018-01-15,46
98,2017-11-26,38
98,2018-02-06,22
94,2017-12-29,45
8,2018-01-20,86
97,2017-12-26,59
3,2017-11-14,30
32,2017-10-26,47
28,2017-10-25,78
91,2017-11-06,128
30,2017-12-06,28
99,2017-12-28,92
29,2017-12-31,40
15,2018-02-01,53
60,2017-11-04,84
38,2017-12-08,57
72,2017-12-11,25
11,2017-11-18,83
66,2017-11-09,61
46,2017-11-22,88
22,2017-12-31,60
98,2017-11-19,54
77,2017-12-05,52
61,2017-11-02,85
47,2018-01-24,25
6,2017-10-06,60
62,2017-12-24,130
19,2018-01-27,40
53,2017-11-26,94
86,2017-12-24,108
52,2017-11-04,99
96,2017-10-29,112
30,2017-12-08,31
60,2017-10-27,93
29,2018-01-10,37
84,2017-11-21,156
18,2017-11-16,123
51,2017-10-18,152
6,2018-01-11,11
64,2018-01-09,15
94,2017-10-13,82
78,2017-09-20,60
57,2018-01-04,105
41,2018-02-08,42
83,2018-01-05,49
15,2017-12-17,88
44,2017-11-08,124
90,2017-11-17,92
45,2017-10-05,140
94,2017-12-21,65
18,2018-01-10,75
51,2017-12-15,81
80,2017-12-15,51
27,2017-11-07,35
41,2018-01-24,66
41,2017-11-08,82
43,2017-09-29,128
90,2017-10-08,106
94,2017-11-13,56
50,2017-12-04,75
99,2018-01-18,50
56,2017-11-02,55
25,2017-12-11,38
100,2017-12-15,114
18,2017-10-17,87
78,2017-10-21,77
57,2017-11-08,174
39,2017-11-30,43
48,2017-12-21,68
83,2017-09-23,77
62,2017-12-29,84
74,2017-12-26,158
7,2017-12-27,137
80,2018-01-21,53
13,2017-11-24,114
81,2017-11-15,46
58,2017-11-05,76
79,2017-12-13,25
25,2018-01-22,15
56,2018-01-23,41
61,2018-01-25,50
19,2017-12-27,46
44,2017-12-01,137
18,2017-11-21,128
50,2017-11-18,112
89,2017-10-31,100
81,2017-11-05,78
76,2017-10-22,36
24,2018-02-14,96
8,2018-01-27,71
14,2017-11-24,67
23,2017-12-25,69
47,2017-10-15,65
9,2017-11-09,98
71,2017-09-27,83
74,2018-02-08,75
38,2017-11-08,62
18,2017-10-12,128
38,2017-12-23,33
94,2017-12-09,48
38,2017-10-13,53
32,2017-12-20,12
77,2017-12-07,55
12,2018-01-08,47
73,2017-11-06,41
49,2017-10-20,59
14,2018-01-10,59
55,2018-01-09,37
6,2018-01-20,13
19,2017-10-22,63
11,2018-02-06,24
62,2017-11-14,88
40,2017-12-14,45
79,2017-10-10,59
84,2018-01-23,77
54,2018-01-03,72
92,2017-11-28,68
51,2017-09-27,177
34,2017-10-16,111
67,2018-01-22,20
92,2018-02-05,23
31,2017-10-09,61
99,2018-01-09,58
64,2017-10-09,46
73,2017-12-04,55
39,2017-10-25,62
72,2017-10-11,47
79,2017-11-02,61
87,2017-12-14,61
37,2017-12-20,44
66,2017-12-30,54
60,2017-10-28,61
20,2017-11-05,119
2,2018-01-14,33
1,2017-11-01,109
18,2017-12-07,85
44,2017-12-09,114
22,2017-11-25,100
81,2017-10-20,69
30,2017-12-20,28
44,2018-01-14,86
84,2018-01-11,120
21,2017-11-29,80
16,2017-10-05,105
10,2017-10-31,73
48,2017-10-10,99
67,2017-10-22,42
81,2017-11-03,81
32,2017-10-19,52
48,2018-01-14,69
22,2018-01-04,66
9,2017-09-29,107
97,2017-11-07,68
93,2017-12-04,106
94,2017-09-27,122
90,2017-10-24,118
93,2017-11-10,87
73,2017-10-15,84
48,2017-10-27,92
50,2017-10-14,136
48,2017-11-05,64
45,2017-12-20,108
84,2017-12-09,155
30,2018-01-11,31
88,2017-11-30,89
94,2017-12-14,62
26,2018-01-10,58
65,2017-09-28,58
29,2017-11-26,50
79,2017-10-19,60
24,2018-01-19,69
58,2017-10-07,108
29,2017-12-18,41
32,2017-12-23,21
27,2017-11-21,31
88,2017-10-17,73
26,2017-11-13,73
94,2017-09-20,82
69,2017-11-13,91
90,2017-11-24,107
98,2018-02-12,21
46,2017-12-31,67
7,2017-11-01,139
5,2017-11-22,122
70,2017-12-10,106
29,2017-10-25,64
99,2018-02-17,57
53,2017-12-17,80
9,2017-11-21,91
15,2018-02-20,61
27,2017-11-10,38
11,2017-10-16,72
31,2017-12-10,40
64,2017-11-30,24
95,2017-10-10,121
91,2017-10-23,105
72,2017-11-14,46
49,2017-11-01,69
60,2017-10-26,91
46,2017-10-29,118
31,2017-10-08,81
85,2017-12-29,80
28,2018-01-22,31
33,2017-11-07,122
76,2017-11-10,38
84,2017-11-09,139
51,2017-12-12,91
100,2018-02-19,55
98,2018-01-02,42
29,2017-11-07,51
33,2017-12-21,81
13,2017-09-10,152
29,2017-10-23,82
33,2018-01-02,53
57,2017-11-23,136
68,2017-12-15,27
84,2018-01-10,97
19,2018-01-12,54
45,2018-01-14,60
55,2018-01-24,33
38,2017-12-07,45
23,2018-02-25,30
6,2017-12-02,28
90,2017-09-29,71
75,2018-01-16,80
59,2017-11-12,79
86,2017-10-16,117
41,2017-12-22,75
23,2017-11-10,80
55,2017-12-27,35
22,2017-12-23,66
14,2017-12-10,64
87,2017-11-11,59
82,2017-11-06,98
55,2018-01-02,62
52,2018-01-09,123
43,2017-11-26,76
69,2017-09-14,89
76,2017-10-15,55
71,2017-11-06,61
34,2017-12-17,89
54,2018-01-15,68
2,2017-11-15,69
26,2018-01-12,52
18,2017-09-16,111
57,2018-01-17,135
75,2017-10-12,103
14,2017-10-04,72
83,2017-11-21,94
100,2017-12-23,84
35,2017-12-14,70
34,2018-02-07,61
35,2018-01-19,71
84,2017-12-12,94
99,2018-01-29,51
20,2017-11-25,106
81,2017-10-15,91
92,2017-12-18,56
30,2017-12-25,44
59,2017-10-13,82
59,2017-11-10,91
44,2017-10-12,149
16,2017-09-12,142
93,2017-11-02,98
37,2017-10-14,65
62,2018-02-15,103
67,2018-01-31,16
95,2017-12-03,109
69,2017-10-09,116
16,2017-12-16,59
34,2017-11-21,152
67,2017-11-14,40
25,2018-01-11,23
73,2017-10-30,83
88,2017-11-06,115
77,2018-01-04,39
7,2018-01-18,90
55,2017-12-11,72
38,2017-11-04,59
78,2018-01-03,53
32,2017-10-17,32
74,2018-01-04,146
51,2017-11-25,142
82,2017-12-07,117
74,2017-11-20,109
17,2017-12-09,73
11,2017-12-29,48
8,2018-01-01,74
60,2017-12-13,47
34,2018-02-05,69
22,2017-12-13,102
68,2018-01-15,33
92,2017-12-09,73
8,2017-12-09,87
17,2017-12-18,85
83,2017-12-08,66
12,2017-11-15,80
21,2017-11-27,94
75,2017-09-24,96
41,2017-12-23,83
94,2017-12-02,68
44,2018-01-04,90
94,2017-11-10,75
8,2018-01-30,52
17,2017-11-09,82
51,2017-10-15,102
47,2017-12-04,30
13,2017-11-08,110
97,2017-11-16,84
75,2017-11-07,69
40,2018-01-12,50
16,2017-10-22,105
81,2017-12-02,41
72,2017-10-18,70
44,2017-12-25,141
16,2017-11-12,66
54,2017-12-20,95
45,2017-11-04,81
56,2017-12-16,46
67,2017-12-18,39
90,2018-01-16,79
100,2018-01-27,68
59,2017-12-28,64
92,2017-11-13,46
17,2017-10-03,141
94,2017-11-29,46
53,2017-12-29,50
81,2017-10-22,93
10,2018-01-15,54
81,2017-09-30,67
55,2017-12-20,42
94,2017-10-31,64
59,2017-10-27,120
36,2017-12-27,57
9,2018-01-13,77
57,2017-12-07,124
13,2017-12-11,74
17,2017-11-02,75
99,2017-11-22,64
69,2017-12-29,95
52,2017-10-29,112
37,2017-09-22,53
79,2017-10-11,38
20,2017-10-22,70
89,2017-12-19,112
61,2018-02-11,45
59,2017-10-06,91
17,2017-12-11,83
82,2018-01-07,99
91,2018-01-11,87
34,2018-01-03,78
76,2017-12-08,21
50,2017-12-25,59
21,2017-09-29,151
6,2017-12-01,29
18,2017-10-04,127
41,2018-02-18,44
47,2018-01-09,32
35,2017-12-26,64
59,2017-11-30,97
58,2017-12-19,53
10,2017-12-23,88
30,2017-10-17,74
7,2017-10-23,127
18,2017-11-30,120
55,2017-12-12,69
56,2017-10-06,93
77,2017-09-15,99
19,2017-12-04,50
75,2017-12-07,101
21,2018-01-24,80
28,2017-11-13,67
2,2017-12-29,39
94,2017-10-07,110
7,2017-11-06,111
69,2017-09-17,147
92,2018-01-15,46
41,2018-01-04,56
55,2018-01-01,59
52,2018-01-13,144
15,2018-01-14,97
7,2017-12-21,113
86,2017-10-31,86
62,2017-12-22,103
73,2017-11-23,45
34,2018-01-05,97
33,2018-01-31,58
79,2017-10-29,44
22,2017-12-22,89
25,2018-01-14,17
81,2017-12-16,61
20,2017-11-15,86
42,2017-12-02,29
67,2017-12-31,24
39,2018-01-13,48
33,2018-01-11,59
3,2018-01-03,15
26,2017-12-27,88
93,2017-10-21,121
57,2017-12-14,108
41,2018-01-23,37
89,2017-11-29,87
89,2017-09-29,143
96,2017-12-30,65
56,2018-01-14,43
1,2018-01-05,107
70,2017-12-09,106
81,2017-12-25,53
30,2017-10-20,39
20,2017-12-21,94
6,2018-01-10,14
84,2017-12-22,87
57,2017-10-26,132
5,2017-11-26,75
54,2017-11-27,95
95,2017-11-27,114
7,2017-12-13,80
88,2017-10-22,88
5,2017-11-13,92
31,2017-12-27,31
32,2017-12-07,30
85,2017-12-31,85
3,2018-01-28,12
46,2018-01-01,56
55,2017-10-12,82
51,2017-12-30,116
81,2017-11-19,68
8,2017-11-19,114
32,2017-11-24,29
33,2017-10-30,98
17,2017-12-25,90
2,2017-12-17,48
20,2017-10-28,103
8,2017-12-14,113
66,2017-09-26,99
35,2017-10-20,123
74,2018-02-19,93
61,2018-02-18,52
21,2017-12-17,87
46,2017-12-04,106
9,2018-01-04,66
69,2017-11-10,108
84,2018-01-06,84
54,2017-09-25,107
39,2017-11-07,78
22,2018-02-13,41
96,2017-12-27,72
38,2017-11-11,65
80,2017-11-02,53
60,2017-12-05,47
52,2018-01-25,100
5,2017-11-05,99
37,2017-10-12,81
51,2017-11-24,105
80,2017-12-14,52
78,2017-10-25,54
30,2018-01-20,30
63,2017-12-21,49
39,2018-01-05,36
39,2017-11-11,52
48,2017-12-05,88
6,2017-12-04,35
85,2018-01-11,92
81,2018-01-02,49
28,2017-10-18,62
50,2018-01-15,66
1,2017-11-28,115
52,2018-02-01,103
30,2018-01-23,31
80,2017-09-29,88
46,2017-12-20,57
66,2017-11-15,67
94,2018-01-04,63
55,2018-01-20,50
70,2017-10-23,102
22,2017-11-08,101
67,2017-12-23,31
70,2017-12-18,54
68,2017-12-27,23
64,2018-01-23,16
37,2017-10-27,63
63,2017-10-12,92
41,2018-02-12,43
26,2017-11-21,108
88,2017-12-12,54
9,2017-10-23,121
45,2018-01-13,97
29,2017-11-10,43
34,2017-12-11,142
97,2017-10-27,78
94,2017-09-10,117
99,2018-01-31,60
70,2017-09-12,107
36,2017-11-24,69
87,2017-10-10,65
87,2018-01-01,86
12,2017-11-23,85
49,2018-01-25,52
88,2017-10-01,96
98,2018-01-15,32
86,2017-12-08,87
80,2018-01-12,41
63,2017-11-03,100
80,2017-10-08,66
37,2017-12-25,40
88,2017-12-28,92
67,2018-02-01,12
15,2018-01-21,103
92,2017-11-26,74
2,2018-01-03,45
69,2017-11-08,97
84,2017-10-10,177
62,2017-11-16,103
56,2017-12-26,48
6,2018-01-06,25
97,2017-12-11,45
85,2017-12-24,86
63,2018-01-10,43
25,2017-10-22,62
80,2017-11-13,56
57,2017-10-07,196
46,2017-11-14,110
91,2017-11-22,92
12,2018-01-02,52
42,2017-12-24,29
9,2017-12-15,81
29,2018-01-08,27
40,2017-12-17,49
59,2017-12-01,114
27,2017-11-15,48
18,2017-10-06,136
67,2017-11-27,28
13,2017-10-05,101
9,2017-11-26,117
80,2017-10-16,76
96,2018-01-13,58
33,2018-02-07,74
76,2017-11-17,51
80,2017-10-17,54
44,2017-11-23,94
38,2017-11-18,46
94,2017-11-04,56
85,2017-11-17,67
17,2017-10-22,82
60,2018-01-26,46
86,2017-12-13,107
93,2017-10-04,88
85,2017-11-11,93
14,2017-10-28,58
74,2017-11-03,134
18,2017-09-21,104
39,2017-12-18,44
78,2017-11-27,81
84,2017-11-17,119
16,2017-10-16,76
49,2018-02-02,50
14,2017-10-05,110
87,2018-01-23,49
26,2017-12-07,95
91,2017-12-17,107
98,2018-01-28,40
10,2018-01-31,41
5,2017-10-15,116
53,2017-10-21,68
94,2017-11-25,58
10,2017-11-14,68
30,2018-01-04,25
96,2017-09-19,94
3,2018-02-03,7
22,2017-12-03,81
9,2018-01-10,95
68,2017-11-18,52
33,2017-11-02,126
13,2017-10-07,109
92,2017-11-08,73
7,2017-12-02,115
3,2017-11-18,35
60,2017-11-25,43
6,2017-12-12,37
5,2017-11-10,130
56,2017-11-28,47
77,2017-11-06,61
12,2017-10-05,83
6,2017-12-11,35
9,2017-12-23,75
81,2018-01-06,45
46,2017-11-12,116
85,2017-12-16,91
88,2017-12-14,74
87,2018-01-22,49
68,2017-11-06,48
4,2018-01-04,111
31,2017-11-18,65
4,2018-01-29,94
76,2018-01-12,14
71,2017-11-28,55
17,2017-10-28,114
28,2018-01-21,22
93,2017-11-08,128
53,2017-10-10,87
98,2017-12-04,39
25,2018-01-15,25
38,2017-10-28,78
84,2018-01-09,72
25,2017-11-02,49
5,2017-09-30,113
76,2017-11-15,36
66,2018-01-01,54
1,2017-11-17,97
40,2017-12-30,51
18,2017-12-14,81
84,2018-01-30,120
94,2017-11-02,102
39,2018-01-27,31
88,2017-11-05,64
92,2018-02-19,28
40,2018-01-17,48
52,2017-12-17,158
55,2017-12-01,72
69,2018-01-12,92
33,2017-12-19,89
52,2017-12-01,89
12,2017-12-06,46
86,2017-12-29,75
50,2017-10-23,132
72,2017-10-03,79
69,2017-11-11,83
8,2018-01-08,106
94,2017-10-17,92
26,2017-11-17,115
13,2017-09-19,162
48,2017-10-22,100
26,2017-12-11,66
1,2017-11-20,126
68,2017-12-23,30
35,2017-11-29,92
38,2018-01-12,36
99,2017-11-26,68
39,2017-12-10,74
93,2017-12-08,107
95,2018-01-26,77
80,2017-10-29,59
67,2017-12-22,28
48,2017-11-07,100
64,2018-01-15,20
62,2017-12-19,85
97,2018-01-07,67
50,2017-12-30,58
70,2017-10-27,119
61,2017-12-20,71
22,2018-01-14,54
27,2018-01-06,16
42,2017-12-21,30
93,2017-12-23,97
82,2017-12-21,140
100,2017-10-29,132
86,2017-11-08,110
2,2017-10-10,90
69,2017-12-21,90
95,2017-11-28,90
11,2017-11-27,76
67,2017-11-17,33
50,2018-01-16,63
93,2017-12-29,92
32,2017-11-06,35
87,2018-01-19,60
58,2017-12-11,76
91,2017-10-09,144
3,2017-11-11,29
95,2018-01-16,62
68,2017-11-17,46
31,2017-11-24,55
45,2018-01-07,98
89,2017-11-21,135
64,2017-10-19,36
58,2017-11-21,78
66,2018-01-06,67
70,2017-12-04,105
19,2017-11-15,55
45,2017-10-30,127
58,2018-01-05,66
80,2017-11-01,73
28,2017-11-08,38
43,2017-11-13,58
16,2017-11-17,92
94,2017-12-15,52
27,2017-10-27,54
18,2017-12-08,82
62,2018-02-06,68
5,2017-11-06,91
48,2017-11-30,57
89,2017-11-25,118
61,2017-11-22,80
1,2017-10-11,147
75,2017-10-18,76
95,2017-10-29,90
42,2017-10-31,47
68,2018-01-23,19
46,2017-12-29,81
27,2017-11-26,38
17,2017-12-12,110
75,2018-01-11,56
35,2018-01-08,68
46,2017-09-27,82
12,2017-11-11,53
66,2017-11-25,74
27,2017-12-03,28
41,2018-02-20,33
52,2017-11-07,162
51,2017-12-23,121
59,2018-01-02,65
64,2018-01-14,18
73,2017-10-23,59
37,2017-09-25,88
71,2017-12-08,35
39,2017-10-26,64
33,2017-12-03,77
32,2017-11-10,31
99,2017-11-16,86
15,2017-11-26,68
98,2018-02-10,33
66,2017-10-04,115
27,2017-10-14,62
16,2017-11-24,84
70,2017-11-26,63
61,2017-12-10,54
4,2018-01-17,74
19,2018-01-11,40
12,2017-12-29,72
67,2017-11-02,58
89,2018-01-18,80
70,2017-09-18,84
96,2017-09-20,118
1,2017-10-09,91
54,2017-11-29,115
10,2018-01-09,83
32,2017-12-03,19
90,2017-11-27,85
69,2017-12-16,91
20,2018-01-30,52
9,2017-10-03,120
88,2017-11-22,86
68,2017-10-12,42
65,2017-10-28,61
31,2018-01-10,46
24,2017-12-22,92
89,2017-11-22,77
47,2017-11-30,50
12,2017-11-19,56
4,2017-12-07,127
90,2018-01-02,64
67,2017-10-25,56
66,2017-10-18,62
82,2018-01-13,135
56,2017-10-09,64
33,2017-11-20,103
60,2017-10-17,93
79,2018-01-16,24
59,2017-11-20,136
81,2017-09-17,62
19,2017-10-19,91
92,2017-11-16,51
65,2017-10-03,77
77,2017-10-02,67
48,2017-12-03,55
40,2017-12-11,47
41,2017-11-24,71
4,2018-01-07,95
35,2017-12-06,55
9,2017-10-30,87
25,2018-01-01,36
30,2018-01-05,27
35,2018-01-14,45
39,2018-01-11,63
8,2017-10-10,125
28,2018-01-07,42
77,2017-10-17,71
40,2017-11-23,70
84,2017-10-16,101
32,2017-12-11,23
56,2017-12-21,31
63,2017-11-01,71
59,2017-11-04,127
35,2018-02-09,67
82,2017-11-26,87
47,2017-10-21,52
20,2017-12-15,79
12,2017-11-03,107
15,2018-01-17,98
41,2018-01-17,68
47,2018-01-26,20
43,2018-01-01,60
43,2017-11-01,76
83,2017-09-26,72
43,2017-12-20,66
35,2017-12-03,91
73,2017-10-18,72
30,2018-01-09,25
11,2017-12-01,77
84,2017-12-08,117
18,2017-10-08,108
75,2017-12-05,56
98,2018-01-06,33
46,2017-10-01,84
64,2017-12-24,28
79,2017-12-03,31
71,2017-12-31,21
30,2017-12-15,26
97,2017-12-25,54
82,2017-12-06,93
89,2017-10-12,90
48,2017-11-14,79
29,2017-12-11,55
25,2017-11-14,39
93,2017-12-27,124
59,2017-10-21,144
27,2017-12-14,38
79,2018-01-15,18
66,2017-10-03,92
15,2017-10-27,77
18,2017-11-17,124
81,2017-10-30,70
76,2018-01-09,16
78,2017-12-19,54
52,2018-01-24,108
57,2017-12-10,117
30,2018-01-22,17
77,2017-09-30,55
82,2017-10-13,154
7,2017-12-31,89
86,2018-01-25,67
95,2017-10-18,149
79,2017-12-15,21
73,2017-09-23,70
52,2018-02-10,97
66,2017-12-04,68
70,2017-11-17,66
77,2017-09-22,89
9,2017-09-26,85
65,2017-12-29,33
47,2017-11-25,31
94,2017-09-19,126
88,2017-12-31,95
78,2017-10-09,60
6,2017-10-08,56
55,2018-02-07,30
77,2017-12-30,31
16,2017-09-10,133
83,2017-12-06,86
72,2017-12-02,36
58,2017-10-30,100
73,2017-09-18,103
78,2017-11-08,75
70,2017-12-02,78
10,2017-11-17,85
